championship_name,event__name,round_name,rank,bib,nme,noc,total
2022 World Championship,10M Air Rifle Women,Qualification,97,1390,PALO Marianne,FIN,621.3
2022 World Championship,10M Air Rifle Women,Qualification,98,1114,ONESCUK Farah,BIH,620.5
2022 World Championship,10M Air Rifle Women,Qualification,99,2121,ANTUNES Sara,POR,620.4
2022 World Championship,10M Air Rifle Women,Qualification,100,1785,KUBANYCHBEKOVA Kanykei,KGZ,620.2
2022 World Championship,10M Air Rifle Women,Qualification,101,1568,KUSUMAWARDANI Diaz,INA,619.7
2022 World Championship,10M Air Rifle Women,Qualification,102,1105,VERHEYDEN Anneke,BEL,619.4
2022 World Championship,10M Air Rifle Women,Qualification,103,1864,ARZOUQI Maryam,KUW,618.8
2022 World Championship,10M Air Rifle Women,Qualification,104,1572,TOYYIBA Vidya Rafika Rahmatan,INA,618.8
2022 World Championship,10M Air Rifle Women,Qualification,105,2372,LESKIV Lessia,UKR,618.6
2022 World Championship,10M Air Rifle Women,Qualification,106,1569,MUBAROKAH Dewi Laila,INA,618.3
2022 World Championship,10M Air Rifle Women,Qualification,107,2142,AL-DARWISH Shahd,QAT,618.3
2022 World Championship,10M Air Rifle Women,Qualification,108,1336,TAYEE Merna,EGY,617.9
2022 World Championship,10M Air Rifle Women,Qualification,109,2076,ACUNA Amparo Teresa,PHI,617.8
2022 World Championship,10M Air Rifle Women,Qualification,110,2293,CHOTPHIBUNSIN Thanyalak,THA,617.7
2022 World Championship,10M Air Rifle Women,Qualification,111,1784,KHROMYKH Anastasiia,KGZ,616.8
2022 World Championship,10M Air Rifle Women,Qualification,112,1104,VANDEVYVERE Emma,BEL,616.7
2022 World Championship,10M Air Rifle Women,Qualification,113,2191,RICCARDI Agata Alina,SMR,616.5
2022 World Championship,10M Air Rifle Women,Qualification,114,1515,VELASQUEZ ALVARADO Polymaria,GUA,616.5
2022 World Championship,10M Air Rifle Women,Qualification,115,1956,MOJSOVSKA Anastasija,MKD,615.9
2022 World Championship,10M Air Rifle Women,Qualification,116,1111,ARNAUTOVIC Aida,BIH,615.3
2022 World Championship,10M Air Rifle Women,Qualification,117,2052,AL TARSHI Amina,OMA,615.3
2022 World Championship,10M Air Rifle Women,Qualification,118,1970,JUKIC Ksenija,MNE,615.2
2022 World Championship,10M Air Rifle Women,Qualification,119,1514,MATTA ALVARADO Jazmine Rubi,GUA,614.5
2022 World Championship,10M Air Rifle Women,Qualification,120,1112,BJELOSEVIC Segmedina,BIH,614.0
2022 World Championship,10M Air Rifle Women,Qualification,121,1773,MBURU Priscilla,KEN,613.0
2022 World Championship,10M Air Rifle Women,Qualification,122,1001,ANXHARA Kristina,ALB,612.7
2022 World Championship,10M Air Rifle Women,Qualification,123,1969,BULATOVIC Darinka,MNE,612.6
2022 World Championship,10M Air Rifle Women,Qualification,124,2046,AL KHALILI Al Anoud Abdullah Hamed,OMA,612.2
2022 World Championship,10M Air Rifle Women,Qualification,125,1130,ALDOSARI Sara,BRN,611.6
2022 World Championship,10M Air Rifle Women,Qualification,126,2043,AL HASANI Siham,OMA,610.2
2022 World Championship,10M Air Rifle Women,Qualification,127,1788,TALANTBEKOVA Aruuke,KGZ,609.3
2022 World Championship,10M Air Rifle Women,Qualification,128,2126,SANTOS Sofia,POR,608.8
2022 World Championship,10M Air Rifle Women,Qualification,129,2352,TAHLAK Yasmin,UAE,607.2
2022 World Championship,10M Air Rifle Women,Qualification,130,1334,RAMADAN Mariam,EGY,605.5
2022 World Championship,10M Air Rifle Women,Qualification,131,1070,ALIYEVA Nurana,AZE,605.1
2022 World Championship,10M Air Rifle Women,Qualification,132,2144,ALMAHMOUD Aisha Yousuf,QAT,604.8
2022 World Championship,10M Air Rifle Women,Qualification,133,2077,BASILA Denise,PHI,604.0
2022 World Championship,10M Air Rifle Women,Qualification,134,1907,ASIFA Jaufar,MDV,576.0
2022 World Championship,10M Air Rifle Women,Qualification,135,1906,ABDUL RAHMAN Sharafiyya Q Qualification,MDV,575.1
2022 World Championship,50M Rifle 3 Positions Women,Gold Medal Match,1,1189,MIAO Wanru,CHN,17
2022 World Championship,50M Rifle 3 Positions Women,Gold Medal Match,2,2018,STENE Jenny,NOR,13
2022 World Championship,50M Rifle 3 Positions Women,Ranking Match,1,2018,STENE Jenny,NOR,412.5
2022 World Championship,50M Rifle 3 Positions Women,Ranking Match,2,1189,MIAO Wanru,CHN,411.4
2022 World Championship,50M Rifle 3 Positions Women,Ranking Match,3,2005,DUESTAD Jeanette Hegg,NOR,410.0
2022 World Championship,50M Rifle 3 Positions Women,Ranking Match,4,2412,MADDALENA Sagen,USA,409.9
2022 World Championship,50M Rifle 3 Positions Women,Ranking Match,5,1814,LEE Eunseo,KOR,356.8
2022 World Championship,50M Rifle 3 Positions Women,Ranking Match,6,1607,MOUDGIL Anjum,IND,355.4
2022 World Championship,50M Rifle 3 Positions Women,Ranking Match,7,1944,OYUNBAT Yesugen,MGL,301.1
2022 World Championship,50M Rifle 3 Positions Women,Ranking Match,8,1059,UNGERANK Nadine,AUT,300.6
2022 World Championship,50M Rifle 3 Positions Women,Qualification,1,1189,MIAO Wanru CHN Kneeling 99 99 198,,592-32x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,2,2018,STENE Jenny NOR Kneeling 97 99 196,,592-28x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,3,2005,DUESTAD Jeanette Hegg NOR Kneeling 100 98 198,,591-35x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,4,2412,MADDALENA Sagen USA Kneeling 99 100 199,,590-30x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,5,1944,OYUNBAT Yesugen MGL Kneeling 100 97 197,,589-34x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,6,1814,LEE Eunseo KOR Kneeling 98 99 197,,587-33x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,7,1607,MOUDGIL Anjum IND Kneeling 100 96 196,,587-31x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,8,1059,UNGERANK Nadine AUT Kneeling 100 99 199,,587-28x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,9,1483,MUELLER Lisa GER Kneeling 97 99 196,,587-28x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,10,2227,CHRISTEN Nina SUI Kneeling 99 99 198,,587-27x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,11,1824,SONG Chaewon KOR Kneeling 96 99 195,,586-34x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,12,1699,GAMBARO Barbara ITA Kneeling 98 99 197,,586-33x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,13,1465,BEER Jolyn GER Kneeling 99 97 196,,586-32x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,14,1478,JANSSEN Anna GER Kneeling 95 100 195,,586-29x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,15,2245,STARK Franziska SUI Kneeling 97 96 193,,585-35x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,16,1265,BRAZDOVA Lucie CZE Kneeling 96 98 194,,585-26x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,17,1194,SHI Mengyao CHN Kneeling 99 97 196,,584-31x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,18,1753,ALTUKHOVA Arina KAZ Kneeling 95 100 195,,584-30x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,19,1209,ZHANG Qiongyue CHN Kneeling 97 98 195,,584-30x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,20,2396,BEARD Sarah USA Kneeling 97 98 195,,584-30x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,21,1289,IBSEN Rikke Maeng DEN Kneeling 97 98 195,,584-29x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,22,1413,GOMEZ Judith FRA Kneeling 98 97 195,,584-29x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,23,2011,LUND Katrine NOR Kneeling 99 95 194,,584-28x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,24,1795,CHO Eunyoung KOR Kneeling 96 98 194,,584-28x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,25,2293,CHOTPHIBUNSIN Thanyalak THA Kneeling 99 98 197,,584-27x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,26,1264,BRABCOVA Aneta CZE Kneeling 95 98 193,,584-21x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,27,2133,MERCADO MARTINEZ PUR Kneeling 96 96 192 Yarimar,,583-28x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,28,2181,DVORSAK Ziva SLO Kneeling 97 96 193,,583-28x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,29,1404,BORDET Jade FRA Kneeling 99 97 196,,583-26x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,30,2183,KUHARIC Urska SLO Kneeling 94 99 193,,582-33x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,31,1288,GRUNDSOEE Stephanie DEN Kneeling 96 98 194 Laura Scurrah,,582-32x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,32,2212,VUKOJEVIC Teodora SRB Kneeling 98 97 195,,582-30x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,33,1587,CHOUKSEY Ashi IND Kneeling 97 99 196,,582-28x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,34,2197,ARSOVIC Andrea SRB Kneeling 97 98 195,,582-24x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,35,2381,SUKHORUKOVA Viktoriya UKR Kneeling 97 96 193,,582-24x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,36,1758,LE Alexandra KAZ Kneeling 96 97 193,,582-23x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,37,1695,CECCARELLO Sofia ITA Kneeling 98 96 194,,582-22x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,38,1544,MESZAROS Eszter HUN Kneeling 97 95 192,,581-28x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,39,1434,GLEESON Katie GBR Kneeling 97 97 194,,581-26x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,40,1263,BLAZICKOVA Veronika CZE Kneeling 96 98 194,,580-28x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,41,1681,ENGLER Tal ISR Kneeling 95 97 192,,580-27x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,42,1733,HIRATA Shiori JPN Kneeling 99 99 198,,580-27x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,43,2364,KALNYSH Natallia UKR Kneeling 97 98 195,,580-26x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,44,2182,JEROVSEK Klavdija SLO Kneeling 94 95 189,,579-32x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,45,2110,STANKIEWICZ Aneta POL Kneeling 99 98 197,,579-23x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,46,2172,VELOSO Martina Lindsay SGP Kneeling 94 97 191,,579-20x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,47,1698,GABRIELLI Nicole ITA Kneeling 95 98 193,,578-29x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,48,2162,SIDI Roxana ROU Kneeling 95 97 192,,578-23x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,49,1372,SMIRNOVA Katrin EST Kneeling 96 96 192,,578-22x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,50,1755,BEZRUKOVA Yelizaveta KAZ Kneeling 97 97 194,,577-25x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,51,1938,GANKHUYAG Nandinzaya MGL Kneeling 98 95 193,,577-23x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,52,1568,KUSUMAWARDANI Diaz INA Kneeling 97 96 193,,577-22x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,53,1624,SAMRA Sift Kaur IND Kneeling 97 94 191,,577-21x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,54,2211,VUKASINOVIC Sanja SRB Kneeling 97 99 196,,576-24x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,55,1651,AHMADI Elaheh IRI Kneeling 97 94 191,,576-21x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,56,2254,BENIKOVA Diana SVK Kneeling 96 95 191,,576-16x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,57,2256,DEMJEN PESKOVA Daniela SVK Kneeling 95 92 187,,575-25x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,58,2385,TYKHOVA Daria UKR Kneeling 95 94 189,,575-21x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,59,2096,KOCHANSKA Natalia POL Kneeling 95 95 190,,575-16x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,60,1536,DENES Eszter HUN Kneeling 94 97 191,,573-21x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,61,1658,KARAMZADEH Fatemeh IRI Kneeling 93 96 189,,573-20x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,62,1730,CHIBA Sakumi JPN Kneeling 97 99 196,,573-19x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,63,2121,ANTUNES Sara POR Kneeling 99 96 195,,572-23x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,64,1542,LOVASZ Dorina Eszter HUN Kneeling 97 95 192,,571-23x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,65,1390,PALO Marianne FIN Kneeling 96 96 192,,571-16x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,66,1394,VILJANEN Henna FIN Kneeling 94 93 187,,569-15x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,67,1031,ROSSITER Victoria Michelle AUS Kneeling 95 92 187 Venning,,569-15x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,68,1046,KOECK Rebecca AUT Kneeling 94 94 188,,568-24x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,69,1061,WAIBEL Sheileen AUT Kneeling 95 95 190,,567-22x
2022 World Championship,50M Rifle 3 Positions Women,Qualification,70,1132,ALDOSERI Safa BRN Kneeling 96 91 187,,565-14x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,1,1194,SHI Mengyao CHN Kneeling 100 98 198,,590-29x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,2,2018,STENE Jenny NOR Kneeling 96 98 194,,588-36x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,3,1413,GOMEZ Judith FRA Kneeling 98 98 196,,588-25x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,4,1607,MOUDGIL Anjum IND Kneeling 96 99 195,,587-33x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,5,1478,JANSSEN Anna GER Kneeling 96 99 195,,587-30x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,6,2293,CHOTPHIBUNSIN Thanyalak THA Kneeling 98 98 196,,587-27x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,7,2110,STANKIEWICZ Aneta POL Kneeling 95 99 194,,586-27x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,8,1824,SONG Chaewon KOR Kneeling 100 97 197,,585-31x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,9,1544,MESZAROS Eszter HUN Kneeling 98 97 195,,585-28x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,10,1288,GRUNDSOEE Stephanie DEN Kneeling 95 100 195 Laura Scurrah,,584-29x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,11,1263,BLAZICKOVA Veronika CZE Kneeling 98 98 196,,583-35x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,12,1753,ALTUKHOVA Arina KAZ Kneeling 100 95 195,,583-30x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,13,2183,KUHARIC Urska SLO Kneeling 98 99 197,,583-27x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,14,1695,CECCARELLO Sofia ITA Kneeling 97 96 193,,583-24x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,15,1938,GANKHUYAG Nandinzaya MGL Kneeling 94 96 190,,583-21x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,16,2396,BEARD Sarah USA Kneeling 99 98 197,,582-27x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,17,1394,VILJANEN Henna FIN Kneeling 96 97 193,,582-24x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,18,1733,HIRATA Shiori JPN Kneeling 98 98 196,,582-21x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,19,2212,VUKOJEVIC Teodora SRB Kneeling 97 96 193,,581-27x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,20,2245,STARK Franziska SUI Kneeling 99 97 196,,581-27x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,21,1061,WAIBEL Sheileen AUT Kneeling 99 96 195,,581-26x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,22,1795,CHO Eunyoung KOR Kneeling 95 98 193,,581-20x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,23,2254,BENIKOVA Diana SVK Kneeling 99 95 194,,580-25x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,24,1542,LOVASZ Dorina Eszter HUN Kneeling 96 96 192,,580-23x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,25,2121,ANTUNES Sara POR Kneeling 99 98 197,,579-29x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,26,1568,KUSUMAWARDANI Diaz INA Kneeling 98 97 195,,579-24x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,27,1372,SMIRNOVA Katrin EST Kneeling 94 96 190,,578-32x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,28,1651,AHMADI Elaheh IRI Kneeling 95 95 190,,578-25x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,29,1031,ROSSITER Victoria Michelle AUS Kneeling 96 96 192 Venning,,578-22x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,30,1046,KOECK Rebecca AUT Kneeling 97 96 193,,577-22x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,31,2197,ARSOVIC Andrea SRB Kneeling 93 98 191,,576-21x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,32,2381,SUKHORUKOVA Viktoriya UKR Kneeling 98 94 192,,576-14x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,33,1132,ALDOSERI Safa BRN Kneeling 95 98 193,,575-22x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,34,1698,GABRIELLI Nicole ITA Kneeling 93 93 186,,574-19x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,35,2463,PHI Thanh Thao VIE Kneeling 96 96 192,,573-18x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,36,2103,NAGAY Agnieszka POL Kneeling 97 96 193,,573-18x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,37,1659,KHEDMATI Najmeh IRI Kneeling 95 94 189,,571-16x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,38,1421,MULLER Oceanne FRA Kneeling 98 95 193,,571-16x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,39,1150,RIZOVA Tanya BUL Kneeling 97 97 194,,570-17x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,40,1515,VELASQUEZ ALVARADO GUA Kneeling 92 95 187 Polymaria,,567-16x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,41,1739,NISHI Chisato JPN Kneeling 91 96 187,,565-20x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,42,1246,ZELJKOVIC Marta CRO Kneeling 92 92 184,,565-19x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,43,2453,TOKHIROVA Mukhtasar UZB Kneeling 87 94 181,,565-16x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,44,2316,SUNG Yu-Ting TPE Kneeling 92 94 186,,561-10x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,45,1094,TABASUM Nafisha BAN Kneeling 95 95 190,,557-13x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,46,1992,JOHN ZINNA Aitse NGR Kneeling 69 71 140,,DNF
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 1 Of 2,47,1438,MCINTOSH Seonaid GBR Kneeling Nat Nation,,DNS
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,1,1465,BEER Jolyn GER Kneeling 99 97 196,,589-35x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,2,2005,DUESTAD Jeanette Hegg NOR Kneeling 96 99 195,,589-33x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,3,2412,MADDALENA Sagen USA Kneeling 98 98 196,,588-31x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,4,2011,LUND Katrine NOR Kneeling 98 100 198,,587-34x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,5,2181,DVORSAK Ziva SLO Kneeling 99 96 195,,587-31x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,6,1189,MIAO Wanru CHN Kneeling 99 100 199,,586-30x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,7,1624,SAMRA Sift Kaur IND Kneeling 97 98 195,,585-28x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,8,2162,SIDI Roxana ROU Kneeling 100 97 197,,585-27x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,9,2227,CHRISTEN Nina SUI Kneeling 99 97 196,,585-26x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,10,1209,ZHANG Qiongyue CHN Kneeling 98 98 196,,583-25x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,11,1059,UNGERANK Nadine AUT Kneeling 97 98 195,,582-32x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,12,1289,IBSEN Rikke Maeng DEN Kneeling 96 94 190,,582-25x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,13,1681,ENGLER Tal ISR Kneeling 96 97 193,,582-25x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,14,1814,LEE Eunseo KOR Kneeling 98 98 196,,581-31x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,15,1434,GLEESON Katie GBR Kneeling 99 98 197,,581-29x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,16,1265,BRAZDOVA Lucie CZE Kneeling 95 97 192,,581-28x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,17,2385,TYKHOVA Daria UKR Kneeling 98 97 195,,581-27x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,18,1587,CHOUKSEY Ashi IND Kneeling 96 99 195,,581-26x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,19,1944,OYUNBAT Yesugen MGL Kneeling 97 96 193,,581-22x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,20,2256,DEMJEN PESKOVA Daniela SVK Kneeling 96 97 193,,581-21x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,21,1483,MUELLER Lisa GER Kneeling 97 96 193,,580-30x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,22,1390,PALO Marianne FIN Kneeling 98 95 193,,580-23x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,23,2364,KALNYSH Natallia UKR Kneeling 97 96 193,,580-21x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,24,2096,KOCHANSKA Natalia POL Kneeling 96 96 192,,580-18x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,25,2172,VELOSO Martina Lindsay SGP Kneeling 95 98 193,,579-25x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,26,1536,DENES Eszter HUN Kneeling 94 94 188,,579-24x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,27,1758,LE Alexandra KAZ Kneeling 98 98 196,,579-22x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,28,1658,KARAMZADEH Fatemeh IRI Kneeling 96 98 194,,578-24x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,29,1699,GAMBARO Barbara ITA Kneeling 95 94 189,,577-27x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,30,2182,JEROVSEK Klavdija SLO Kneeling 96 98 194,,577-22x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,31,1404,BORDET Jade FRA Kneeling 94 97 191,,576-24x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,32,2133,MERCADO MARTINEZ PUR Kneeling 98 95 193 Yarimar,,576-24x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,33,1755,BEZRUKOVA Yelizaveta KAZ Kneeling 100 95 195,,576-21x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,34,1264,BRABCOVA Aneta CZE Kneeling 98 96 194,,575-25x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,35,2211,VUKASINOVIC Sanja SRB Kneeling 96 98 194,,575-23x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,36,1730,CHIBA Sakumi JPN Kneeling 98 93 191,,575-15x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,37,1102,KAPS Jessie BEL Kneeling 96 96 192,,574-25x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,38,2076,ACUNA Amparo Teresa PHI Kneeling 98 96 194,,574-21x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,39,2236,HITZ Sarina SUI Kneeling 96 96 192,,573-25x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,40,2266,SALYOVA Beata SVK Kneeling 98 91 189,,573-16x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,41,1255,PEREZ Dianelys CUB Kneeling 92 97 189,,572-24x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,42,1228,BOROVIC Tanja CRO Kneeling 95 96 191,,572-19x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,43,1569,MUBAROKAH Dewi Laila INA Kneeling 98 94 192,,571-20x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,44,2429,TUCKER Mary Carolynn USA Kneeling 95 96 191,,570-20x
